order_date,product_id,category,quantity,revenue,unit_cost,margin,margin_rate,client_id,country,channel
2025-06-16,Boo-331161,Books,8,337.78,178.76,159.02,47.08,C-08778513,Switzerland,Store
2024-12-14,Foo-153149,Food,7,256.8,123.14,133.66,52.05,C-68115278,Germany,Social Media
2025-12-12,Toy-853385,Toys,4,361.96,170.43,191.53,52.91,C-01547198,Spain,Store
2022-12-04,Boo-612064,Books,2,179.58,77.57,102.01,56.8,C-55808616,France,Social Media
2024-06-26,Gar-335356,Garden,19,166.22,91.01,75.21,45.25,C-86869118,Denmark,Email
2024-03-28,Tra-334691,Travel,12,238.93,132.71,106.22,44.46,C-09005290,Sweden,Social Media
2025-07-24,Mus-449077,Music,3,439.32,204.87,234.45,53.37,C-68244574,Netherlands,App
2024-10-30,Toy-672414,Toys,19,24.94,11.79,13.15,52.73,C-09630102,France,Marketplace
2025-09-26,Fur-054565,Furniture,3,403.39,205.44,197.95,49.07,C-18860816,Portugal,Email
2025-02-01,Jew-055153,Jewelry,19,187.65,142.97,44.68,23.81,C-88320178,Portugal,Phone
2022-12-11,Tra-489496,Travel,19,428.04,206.31,221.73,51.8,C-48912788,Spain,Marketplace
2025-10-25,Spo-149740,Sports,7,402.09,254.94,147.15,36.6,C-78366570,Spain,Marketplace
2024-09-03,Foo-995788,Food,14,177.64,82.71,94.93,53.44,C-28304596,France,Web
2024-06-01,Foo-958563,Food,4,348.47,158.5,189.97,54.52,C-20077461,Portugal,Phone
2022-07-17,Clo-445155,Clothing,6,84.02,43.12,40.9,48.68,C-64359100,Japan,App
2024-11-03,Hea-253617,Health,14,448.66,263.99,184.67,41.16,C-82393409,Mexico,Store
2024-05-21,Tra-115095,Travel,8,205.22,109.72,95.5,46.54,C-29402344,Brazil,Marketplace
2025-09-23,Toy-425114,Toys,18,230.53,132.44,98.09,42.55,C-62723552,Denmark,App
2023-06-26,Ele-885713,Electronics,15,354.35,259.96,94.39,26.64,C-68115278,Mexico,Web
2023-04-02,Foo-310705,Food,19,411.32,198.22,213.1,51.81,C-50752708,Norway,App
2024-01-20,Toy-486126,Toys,18,121.99,63.81,58.18,47.69,C-86214823,Netherlands,Store
2025-12-30,Off-349617,Office,15,332.37,189.42,142.95,43.01,C-93526944,Belgium,Marketplace
2023-01-01,Toy-385166,Toys,12,199.04,104.86,94.18,47.32,C-43219009,Germany,Store
2023-02-05,Off-129552,Office,18,187.51,102.23,85.28,45.48,C-25677245,Japan,Web
2023-07-28,Gar-810268,Garden,5,346.56,159.7,186.86,53.92,C-94814589,Japan,Phone
2023-04-27,Bea-846852,Beauty,15,196.66,99.36,97.3,49.48,C-55955048,Australia,Store
2022-04-20,Bea-227850,Beauty,9,176.32,105.72,70.6,40.04,C-68477878,Switzerland,Email
2024-10-15,Spo-271055,Sports,8,418.76,246.24,172.52,41.2,C-59159872,Canada,Web
2023-02-10,Fur-943539,Furniture,8,55.13,32.8,22.33,40.5,C-42855881,Denmark,Store
2022-11-05,Spo-680353,Sports,3,339.57,189.84,149.73,44.09,C-80073626,Belgium,Web
2022-06-09,Off-615504,Office,13,128.12,77.64,50.48,39.4,C-61969734,Australia,App
2024-04-23,Tra-705056,Travel,13,12.67,6.4,6.27,49.49,C-95815641,Brazil,App
2022-02-24,Boo-515057,Books,12,87.55,36.29,51.26,58.55,C-43547388,Portugal,App
2024-01-31,Ele-465712,Electronics,15,305.3,243.57,61.73,20.22,C-30079209,Australia,Email
2022-09-13,Boo-073080,Books,14,356.02,169.75,186.27,52.32,C-88377676,United States,Email
2023-06-18,Aut-465054,Automotive,1,15.42,11.46,3.96,25.68,C-81701957,Austria,App
2023-02-26,Boo-808721,Books,2,23.03,11.53,11.5,49.93,C-86027215,Japan,Phone
2024-08-03,Clo-555634,Clothing,4,451.76,250.44,201.32,44.56,C-89002813,Sweden,Store
2024-08-19,Boo-451332,Books,13,41.29,21.15,20.14,48.78,C-17194573,Japan,Phone
2024-03-23,Spo-763549,Sports,10,447.62,283.4,164.22,36.69,C-29478850,Mexico,Email
2024-06-05,Foo-549932,Food,13,117.94,59.92,58.02,49.19,C-12580430,United States,Social Media
2022-09-21,Mus-552567,Music,1,371.31,190.1,181.21,48.8,C-77953798,Australia,Web
2024-01-18,Foo-095446,Food,11,158.32,89.22,69.1,43.65,C-49397780,Australia,Web
2024-04-12,Bea-310782,Beauty,18,430.08,227.31,202.77,47.15,C-47521630,United States,Phone
2022-08-21,Mus-774271,Music,9,351.73,164.1,187.63,53.34,C-51718266,Brazil,Social Media
2023-11-11,Hea-113917,Health,6,203.9,98.94,104.96,51.48,C-79560171,Denmark,Web
2022-08-21,Ele-034341,Electronics,13,42.77,32.51,10.26,23.99,C-18860816,Netherlands,Web
2024-12-04,Ele-643948,Electronics,5,367.69,286.83,80.86,21.99,C-96741425,Brazil,App
2023-07-12,Clo-118481,Clothing,10,310.36,183.62,126.74,40.84,C-52874779,Belgium,Web
2024-07-01,Tra-154975,Travel,5,6.44,3.05,3.39,52.64,C-72683595,Sweden,Web
2023-11-12,Spo-625245,Sports,10,9.66,5.71,3.95,40.89,C-36175071,Poland,Marketplace
2025-12-30,Bea-459292,Beauty,5,405.35,253.44,151.91,37.48,C-08633461,Germany,Phone
2022-12-01,Gar-297123,Garden,11,133.4,67.02,66.38,49.76,C-35116219,Spain,Phone
2023-02-08,Aut-912008,Automotive,5,319.89,244.16,75.73,23.67,C-49558362,United Kingdom,Phone
2025-04-02,Tra-368770,Travel,5,229.84,126.87,102.97,44.8,C-15459783,Poland,Web
2022-09-13,Ele-589397,Electronics,17,432.4,303.62,128.78,29.78,C-75689785,United Kingdom,Social Media
2024-12-25,Foo-633527,Food,5,458.9,222.99,235.91,51.41,C-51478804,Sweden,Web
2024-10-16,Boo-979447,Books,1,498.42,239.96,258.46,51.86,C-62568079,Poland,Social Media
2024-07-29,Boo-152999,Books,13,81.07,41.15,39.92,49.24,C-30471554,Portugal,Email
2024-02-11,Hea-331500,Health,4,432.17,256.4,175.77,40.67,C-04328131,Brazil,Web
2024-08-03,Bea-477367,Beauty,8,136.68,81.48,55.2,40.39,C-05317733,Italy,Social Media
2025-01-16,Spo-680761,Sports,6,297.45,169.38,128.07,43.06,C-97459491,Italy,Web
2025-06-17,Spo-445086,Sports,15,255.36,138.92,116.44,45.6,C-33999881,Portugal,Email
2022-11-07,Fur-162773,Furniture,15,13.9,8.15,5.75,41.37,C-75340146,United Kingdom,Web
2023-11-13,Off-073226,Office,16,466.72,245.91,220.81,47.31,C-20753265,Brazil,Marketplace
2025-07-05,Jew-230398,Jewelry,9,43.77,33.68,10.09,23.05,C-07951599,Sweden,Email
2025-12-28,Ele-103658,Electronics,5,345.67,248.23,97.44,28.19,C-15180327,Austria,Marketplace
2022-05-09,Spo-135298,Sports,16,393.58,209.32,184.26,46.82,C-98924148,Mexico,Web
2024-02-20,Hea-615096,Health,7,398.67,201.39,197.28,49.48,C-83055979,Germany,Marketplace
2022-11-22,Foo-369677,Food,3,72.07,35.51,36.56,50.73,C-37086575,Canada,Store
2024-02-29,Bea-197421,Beauty,10,226.55,135.27,91.28,40.29,C-08836017,Spain,Email
2022-01-17,Aut-118525,Automotive,16,415.57,289.27,126.3,30.39,C-13714323,Germany,Store
2023-11-30,Fur-500370,Furniture,12,154.83,94.48,60.35,38.98,C-69293751,Sweden,Email
2024-10-05,Hea-682363,Health,9,236.54,129.53,107.01,45.24,C-30319793,Spain,App
2022-12-08,Toy-738363,Toys,16,140.03,71.95,68.08,48.62,C-37064939,Italy,Email
2024-09-29,Clo-756638,Clothing,9,234.46,132.52,101.94,43.48,C-83055979,Denmark,App
2024-04-17,Aut-359715,Automotive,7,444.48,327.43,117.05,26.33,C-07437810,Spain,Store
2023-09-20,Off-976031,Office,11,230.29,115.82,114.47,49.71,C-18975970,Spain,Email
2024-02-10,Toy-972222,Toys,17,280.18,162.14,118.04,42.13,C-18603604,Canada,Phone
2024-05-27,Gar-350745,Garden,10,204.97,110.28,94.69,46.2,C-38346073,Italy,Phone
2025-06-26,Off-592448,Office,15,232.76,117.44,115.32,49.54,C-40949448,United Kingdom,App
2023-12-11,Boo-005505,Books,10,12.51,6.11,6.4,51.16,C-67236995,United States,Web
2024-04-28,Clo-930885,Clothing,2,145.45,82.26,63.19,43.44,C-57180432,France,Web
2024-01-09,Ele-269693,Electronics,16,221.11,155.31,65.8,29.76,C-90541205,France,App
2022-06-26,Foo-756396,Food,7,318.73,187.62,131.11,41.14,C-03018434,France,Store
2024-08-03,Clo-575437,Clothing,15,227.78,114.25,113.53,49.84,C-25305284,United Kingdom,Phone
2022-12-23,Off-927707,Office,17,172.22,99.05,73.17,42.49,C-18975970,Sweden,Social Media
2023-05-10,Jew-451808,Jewelry,13,197.11,156.93,40.18,20.38,C-62665152,Switzerland,Email
2022-02-04,Toy-187899,Toys,19,124.94,60.08,64.86,51.91,C-22244580,Switzerland,Web
2025-12-01,Ele-929432,Electronics,8,462.62,335.59,127.03,27.46,C-77222262,Switzerland,Email
2024-03-28,Mus-489511,Music,9,263.26,110.58,152.68,58.0,C-45123698,Portugal,Marketplace
2022-01-10,Jew-799889,Jewelry,19,11.64,8.23,3.41,29.3,C-06963273,Portugal,Social Media
2024-09-12,Boo-387437,Books,17,14.63,5.95,8.68,59.33,C-18860816,Brazil,Marketplace
2023-06-15,Jew-908897,Jewelry,10,486.62,380.67,105.95,21.77,C-91149766,Italy,Web
2022-04-05,Fur-168183,Furniture,14,114.62,68.44,46.18,40.29,C-88352807,Norway,App
2023-07-30,Fur-286731,Furniture,12,403.78,234.89,168.89,41.83,C-29619413,Brazil,Phone
2023-03-26,Gar-583642,Garden,7,33.85,17.24,16.61,49.07,C-37128076,United Kingdom,Marketplace
2025-05-28,Off-364055,Office,9,460.98,279.71,181.27,39.32,C-12527233,Belgium,Phone
2024-10-14,Bea-811744,Beauty,18,437.84,254.37,183.47,41.9,C-10560190,Netherlands,Email
2022-04-06,Aut-852477,Automotive,7,287.69,204.38,83.31,28.96,C-64872090,Belgium,Phone
2024-05-14,Aut-107764,Automotive,4,9.45,6.84,2.61,27.62,C-61969734,Belgium,Store
2025-11-05,Mus-923598,Music,8,132.62,56.92,75.7,57.08,C-72373304,Mexico,Marketplace
2023-10-31,Mus-077994,Music,18,206.38,113.98,92.4,44.77,C-35609087,Portugal,Store
2022-07-26,Ele-523295,Electronics,15,232.73,177.32,55.41,23.81,C-67825246,Germany,Social Media
2024-04-29,Boo-300657,Books,7,152.35,77.65,74.7,49.03,C-72373304,Canada,Social Media
2022-09-03,Spo-756706,Sports,8,21.31,12.96,8.35,39.18,C-50369419,Norway,App
2024-06-02,Gar-856878,Garden,1,297.11,164.45,132.66,44.65,C-20198785,Canada,Store
2022-03-24,Fur-530860,Furniture,11,264.46,127.58,136.88,51.76,C-07951599,Germany,Phone
2022-11-13,Ele-771106,Electronics,10,145.09,109.19,35.9,24.74,C-21743815,United Kingdom,Email
2023-10-07,Spo-692428,Sports,5,23.8,14.92,8.88,37.31,C-39560630,Brazil,App
2025-02-02,Aut-402297,Automotive,2,497.32,340.39,156.93,31.56,C-07760687,Italy,Marketplace
2023-01-05,Bea-084872,Beauty,2,243.58,156.73,86.85,35.66,C-15874792,Brazil,Phone
2024-01-19,Jew-683273,Jewelry,19,379.22,281.54,97.68,25.76,C-62723552,Belgium,App
2023-09-22,Fur-480832,Furniture,16,228.9,119.16,109.74,47.94,C-24402626,Austria,Phone
2022-06-29,Ele-302522,Electronics,11,26.37,19.86,6.51,24.69,C-46133320,Poland,Email
2023-08-25,Clo-969400,Clothing,14,158.25,98.14,60.11,37.98,C-29478850,Norway,Phone
2023-08-23,Spo-586477,Sports,5,163.45,95.08,68.37,41.83,C-78424342,Norway,Marketplace
2025-01-11,Jew-550372,Jewelry,4,419.98,321.08,98.9,23.55,C-51573630,Spain,Social Media
2024-04-20,Fur-883672,Furniture,19,328.84,180.86,147.98,45.0,C-26236676,Japan,App
2022-12-14,Aut-515541,Automotive,10,141.34,105.03,36.31,25.69,C-67412814,Netherlands,Email
2025-07-19,Hea-322825,Health,9,484.03,236.85,247.18,51.07,C-38625489,Mexico,Social Media
2022-11-27,Boo-461785,Books,18,164.16,66.62,97.54,59.42,C-05317733,Spain,Marketplace
2023-09-02,Spo-546706,Sports,5,499.13,268.43,230.7,46.22,C-04633523,Italy,Store
2024-01-14,Aut-698087,Automotive,17,498.1,352.95,145.15,29.14,C-36670530,Austria,Web
2023-07-23,Fur-074860,Furniture,18,99.65,51.37,48.28,48.45,C-86214823,Sweden,Phone
2023-01-24,Spo-949736,Sports,1,159.81,95.88,63.93,40.0,C-00185139,Canada,Marketplace
2024-08-28,Gar-197809,Garden,14,245.59,128.65,116.94,47.62,C-17061425,France,Marketplace
2024-01-17,Jew-082168,Jewelry,14,333.73,234.91,98.82,29.61,C-10361116,Switzerland,Phone
2022-05-17,Tra-401219,Travel,14,266.38,121.08,145.3,54.55,C-61199858,Germany,Phone
2025-10-16,Fur-157543,Furniture,1,484.87,238.89,245.98,50.73,C-69447619,Canada,Web
2022-10-09,Gar-062468,Garden,4,363.37,185.11,178.26,49.06,C-00185139,Canada,Web
2025-05-10,Toy-971932,Toys,7,109.96,49.57,60.39,54.92,C-36175071,United States,Social Media
2024-10-15,Ele-942309,Electronics,12,57.02,42.73,14.29,25.06,C-23795358,United Kingdom,Marketplace
2024-01-14,Hea-068211,Health,13,345.76,179.97,165.79,47.95,C-07437810,Switzerland,Marketplace
2023-06-15,Mus-075012,Music,15,83.43,41.53,41.9,50.22,C-61524786,Mexico,Phone
2022-01-16,Jew-543547,Jewelry,2,394.9,304.9,90.0,22.79,C-64432934,France,App
2024-10-01,Spo-991552,Sports,14,158.96,87.85,71.11,44.73,C-22025771,Austria,Web
2023-07-22,Boo-171134,Books,12,166.81,70.65,96.16,57.65,C-67273310,United Kingdom,Email
2025-02-11,Aut-835611,Automotive,13,10.35,7.33,3.02,29.18,C-64976490,Australia,Store
2024-12-27,Mus-961362,Music,14,352.0,147.93,204.07,57.97,C-62996511,Australia,Marketplace
2022-01-30,Clo-721405,Clothing,3,61.07,31.63,29.44,48.21,C-72803068,Sweden,App
2023-10-26,Aut-604387,Automotive,13,387.58,292.66,94.92,24.49,C-52309125,Mexico,Store
2024-09-25,Spo-672384,Sports,8,248.47,136.4,112.07,45.1,C-05606972,Mexico,Social Media
2024-05-24,Hea-848412,Health,16,393.22,239.55,153.67,39.08,C-62209423,Spain,Email
2022-01-22,Off-871602,Office,6,294.04,153.44,140.6,47.82,C-38156171,Denmark,App
2025-12-25,Aut-593571,Automotive,11,45.8,34.76,11.04,24.1,C-65202473,Canada,Store
2024-11-19,Off-314015,Office,15,384.0,227.2,156.8,40.83,C-15737726,Switzerland,Marketplace
2024-08-13,Ele-544575,Electronics,19,39.55,28.96,10.59,26.78,C-19241305,Mexico,App
2023-10-22,Hea-512909,Health,2,241.96,124.92,117.04,48.37,C-15180327,Poland,Web
2025-12-04,Fur-025887,Furniture,11,90.31,50.47,39.84,44.11,C-47158870,Canada,Store
2024-12-08,Gar-390637,Garden,9,377.41,218.65,158.76,42.07,C-00841776,Netherlands,Phone
2022-11-21,Clo-494856,Clothing,4,456.24,254.55,201.69,44.21,C-89120419,Japan,Phone
2025-08-14,Foo-910802,Food,17,279.29,128.24,151.05,54.08,C-20936564,Australia,Marketplace
2022-06-30,Spo-542090,Sports,8,265.94,151.23,114.71,43.13,C-19284007,Australia,App
2022-05-02,Bea-073135,Beauty,16,383.16,203.5,179.66,46.89,C-18603604,Denmark,Email
2022-05-04,Foo-796082,Food,1,7.51,4.44,3.07,40.88,C-87214198,Japan,Store
2022-09-23,Aut-150915,Automotive,10,459.29,344.34,114.95,25.03,C-10807622,United Kingdom,Social Media
2022-01-28,Mus-709416,Music,7,102.74,43.88,58.86,57.29,C-62723552,Spain,Phone
2025-07-06,Spo-947736,Sports,15,492.14,274.66,217.48,44.19,C-67768574,Switzerland,Social Media
2022-03-18,Gar-433296,Garden,1,369.45,172.54,196.91,53.3,C-64976490,France,Web
2023-03-08,Toy-367790,Toys,16,388.25,216.61,171.64,44.21,C-81382259,Brazil,App
2024-05-28,Gar-305671,Garden,2,329.82,193.57,136.25,41.31,C-18275651,Mexico,App
2024-06-12,Bea-042297,Beauty,3,238.47,123.25,115.22,48.32,C-60360898,Italy,Web
2024-11-24,Clo-945772,Clothing,15,287.96,163.0,124.96,43.39,C-74376437,Switzerland,App
2023-03-12,Gar-775296,Garden,18,27.97,16.52,11.45,40.94,C-58039152,United States,Social Media
2025-02-11,Boo-815617,Books,15,313.86,132.38,181.48,57.82,C-00687619,United States,Social Media
2024-12-21,Toy-117769,Toys,4,314.92,153.66,161.26,51.21,C-24994480,Denmark,Web
2022-02-21,Foo-393562,Food,3,446.14,221.13,225.01,50.43,C-24402626,Sweden,Marketplace
2022-04-26,Fur-966772,Furniture,7,255.3,123.62,131.68,51.58,C-04847310,Japan,Web
2022-02-16,Ele-043418,Electronics,19,43.19,30.39,12.8,29.64,C-26318434,Canada,Social Media
2023-03-14,Boo-009612,Books,8,156.57,85.0,71.57,45.71,C-51246237,Switzerland,Phone
2025-12-06,Tra-173886,Travel,7,329.54,172.76,156.78,47.58,C-30009364,Belgium,Web
2022-04-11,Toy-085002,Toys,4,123.43,60.46,62.97,51.02,C-49397780,United Kingdom,Social Media
2025-07-26,Fur-132703,Furniture,10,143.86,76.68,67.18,46.7,C-47610621,Poland,Marketplace
2022-04-17,Fur-460751,Furniture,10,411.13,238.49,172.64,41.99,C-98634937,Japan,Social Media
2024-09-09,Spo-319355,Sports,15,294.24,167.02,127.22,43.24,C-69007306,Sweden,Email
2024-11-24,Toy-146524,Toys,18,256.72,123.13,133.59,52.04,C-38574173,United Kingdom,App
2024-09-27,Clo-780385,Clothing,10,162.63,83.8,78.83,48.47,C-41465877,France,Store
2022-12-25,Aut-078105,Automotive,9,366.81,276.17,90.64,24.71,C-15737726,Belgium,Phone
2024-06-05,Bea-958404,Beauty,9,147.42,77.7,69.72,47.29,C-34589680,Brazil,Marketplace
2024-03-10,Tra-677842,Travel,16,369.85,169.78,200.07,54.09,C-93334755,Poland,Store
2024-10-22,Bea-516902,Beauty,17,39.7,22.39,17.31,43.6,C-51948660,Austria,Marketplace
2025-07-19,Foo-760667,Food,16,432.95,197.4,235.55,54.41,C-78115006,Switzerland,Marketplace
2025-03-13,Foo-755355,Food,6,252.29,150.05,102.24,40.52,C-72683595,Italy,Marketplace
2023-03-11,Bea-821904,Beauty,5,222.06,131.92,90.14,40.59,C-78345155,Poland,Email
2023-08-27,Gar-873892,Garden,7,307.46,148.0,159.46,51.86,C-04328131,Portugal,Marketplace
2023-07-20,Clo-642411,Clothing,13,313.98,165.11,148.87,47.41,C-05317733,Netherlands,Social Media
2024-07-04,Off-434386,Office,8,70.36,40.39,29.97,42.6,C-62568079,Japan,App
2022-08-16,Gar-747162,Garden,1,379.34,193.43,185.91,49.01,C-34589680,Belgium,Social Media
2023-06-29,Mus-198385,Music,10,141.58,74.81,66.77,47.16,C-88236125,Brazil,Social Media
2025-05-22,Gar-080379,Garden,1,452.96,242.97,209.99,46.36,C-79810937,Canada,Email
2023-10-10,Ele-691275,Electronics,14,409.84,304.65,105.19,25.67,C-49541892,Norway,Phone
2022-09-05,Jew-619842,Jewelry,15,176.4,140.47,35.93,20.37,C-49996663,Sweden,App
2025-12-02,Aut-008057,Automotive,6,404.83,291.1,113.73,28.09,C-58474864,Mexico,Phone
2024-12-12,Ele-018883,Electronics,2,181.41,134.25,47.16,26.0,C-52592154,United States,Email
2022-11-10,Spo-705198,Sports,7,54.97,33.34,21.63,39.35,C-88895592,Mexico,Marketplace
2025-10-29,Jew-584302,Jewelry,19,481.13,375.74,105.39,21.9,C-24208719,Spain,App
2022-02-06,Jew-152522,Jewelry,5,328.04,250.17,77.87,23.74,C-08836017,Norway,Store
2023-12-25,Toy-156577,Toys,8,230.77,124.8,105.97,45.92,C-38346073,Norway,App
2024-09-06,Clo-454673,Clothing,3,201.9,112.24,89.66,44.41,C-04847310,Portugal,Social Media
2022-03-25,Clo-943394,Clothing,13,165.73,94.79,70.94,42.8,C-54573275,France,Marketplace
2024-06-18,Jew-445201,Jewelry,6,490.82,353.24,137.58,28.03,C-73217982,United Kingdom,Social Media
2025-01-22,Mus-632557,Music,14,71.7,36.94,34.76,48.48,C-05647651,Poland,Store
2025-12-09,Gar-297157,Garden,7,160.83,78.97,81.86,50.9,C-91614222,Belgium,Email
2025-09-27,Toy-427169,Toys,11,245.32,110.43,134.89,54.99,C-36175071,France,Email
2023-12-20,Aut-657824,Automotive,9,241.61,186.86,54.75,22.66,C-25677245,Mexico,Marketplace
2023-07-04,Jew-074111,Jewelry,10,238.33,174.12,64.21,26.94,C-88080904,France,Web
2025-12-15,Boo-112839,Books,17,92.01,39.52,52.49,57.05,C-32466254,Spain,Email
2025-10-03,Foo-046825,Food,8,76.74,37.62,39.12,50.98,C-00687619,Japan,Social Media
2023-12-16,Foo-684926,Food,6,131.11,65.5,65.61,50.04,C-10606874,Italy,Social Media
2023-08-10,Ele-618323,Electronics,11,457.69,342.1,115.59,25.26,C-69162101,France,App
2025-02-25,Spo-525809,Sports,3,60.96,32.25,28.71,47.1,C-38156171,France,Marketplace
2022-06-01,Hea-803795,Health,6,379.93,181.37,198.56,52.26,C-82800732,Italy,Email
2024-11-27,Hea-605226,Health,17,379.99,194.18,185.81,48.9,C-20753265,Japan,Phone
2025-12-21,Foo-741457,Food,7,405.84,200.63,205.21,50.56,C-05513157,Sweden,Email
2025-02-02,Off-462362,Office,6,443.87,228.72,215.15,48.47,C-53053106,Norway,Email
2022-06-14,Fur-908591,Furniture,13,135.2,72.56,62.64,46.33,C-78345155,Belgium,Phone
2024-07-26,Ele-726596,Electronics,14,116.16,84.61,31.55,27.16,C-89120419,Canada,Email
2022-07-31,Hea-142534,Health,19,235.43,111.51,123.92,52.64,C-67407359,Austria,Phone
2023-06-10,Foo-859541,Food,8,136.22,79.4,56.82,41.71,C-96994234,Spain,Social Media
2024-01-12,Spo-182177,Sports,13,368.48,234.05,134.43,36.48,C-88029360,Austria,Store
2022-05-12,Hea-316842,Health,9,319.79,159.67,160.12,50.07,C-88029360,Belgium,Marketplace
2025-03-21,Gar-763340,Garden,5,438.12,211.53,226.59,51.72,C-67407359,Portugal,Marketplace
2022-04-06,Gar-476019,Garden,11,45.96,24.66,21.3,46.34,C-47158870,Portugal,Phone
2024-10-09,Clo-420319,Clothing,7,457.97,272.31,185.66,40.54,C-57606820,Italy,App
2023-06-06,Mus-119511,Music,6,150.21,83.22,66.99,44.6,C-69162101,Denmark,Social Media
2023-01-09,Clo-409723,Clothing,12,247.89,137.98,109.91,44.34,C-49979429,Germany,Social Media
2024-11-05,Aut-621071,Automotive,12,222.11,164.77,57.34,25.82,C-07951599,Canada,Web
2023-08-31,Jew-194173,Jewelry,6,381.35,300.43,80.92,21.22,C-86869118,Brazil,Web
2022-01-18,Boo-623117,Books,4,213.06,99.6,113.46,53.25,C-41465877,Japan,Marketplace
2025-12-03,Clo-641062,Clothing,13,472.06,244.69,227.37,48.17,C-89002813,Canada,Social Media
2024-10-27,Tra-441542,Travel,12,451.75,225.45,226.3,50.09,C-86869118,Brazil,Email
2025-06-22,Hea-927851,Health,15,436.72,213.61,223.11,51.09,C-85489309,Belgium,Phone
2024-09-04,Off-219403,Office,8,40.27,20.22,20.05,49.79,C-49815276,Spain,App
2024-05-28,Toy-792531,Toys,13,427.86,234.34,193.52,45.23,C-52317772,Austria,Social Media
2023-08-17,Foo-861536,Food,11,391.91,190.38,201.53,51.42,C-36653469,Portugal,App
2023-10-05,Toy-528694,Toys,11,56.24,25.32,30.92,54.98,C-15180327,Norway,Web
2022-05-09,Tra-945541,Travel,11,58.17,32.77,25.4,43.67,C-85186653,Switzerland,Email
2024-03-11,Spo-626727,Sports,19,55.08,31.82,23.26,42.23,C-22133517,Netherlands,Store
2023-03-31,Clo-712538,Clothing,17,10.61,5.69,4.92,46.37,C-26791353,Spain,Email
2024-05-25,Boo-922380,Books,1,276.57,121.53,155.04,56.06,C-71466492,Italy,Social Media
2023-07-25,Spo-090692,Sports,13,486.83,268.37,218.46,44.87,C-27585887,Norway,Email
2024-12-31,Fur-161943,Furniture,9,222.15,112.68,109.47,49.28,C-89173167,Switzerland,Email
2024-10-10,Fur-739273,Furniture,11,272.67,162.99,109.68,40.22,C-22479698,Brazil,Web
2025-03-29,Toy-358586,Toys,9,484.15,228.59,255.56,52.79,C-67135312,Denmark,Store
2025-01-15,Jew-364973,Jewelry,17,131.32,99.3,32.02,24.38,C-88320178,Brazil,Store
2023-02-05,Ele-636919,Electronics,7,429.94,304.28,125.66,29.23,C-98117500,Italy,Web
2023-04-07,Jew-044895,Jewelry,8,275.46,218.98,56.48,20.5,C-51478804,Italy,Web
2022-03-30,Hea-778696,Health,2,286.89,159.07,127.82,44.55,C-08778513,France,Web
2024-04-02,Tra-305904,Travel,14,174.87,99.22,75.65,43.26,C-00687619,Sweden,App
2022-01-06,Gar-308450,Garden,10,282.98,145.93,137.05,48.43,C-32817405,Belgium,Marketplace
2024-08-02,Aut-075179,Automotive,9,41.21,31.36,9.85,23.9,C-67407359,Sweden,Phone
2022-03-25,Jew-671947,Jewelry,1,383.5,301.19,82.31,21.46,C-33687787,Norway,Marketplace
2025-06-27,Mus-076554,Music,12,145.92,75.65,70.27,48.16,C-33068412,United Kingdom,Marketplace
2025-12-10,Aut-921717,Automotive,14,444.37,306.3,138.07,31.07,C-15180327,Japan,Email
2024-12-31,Tra-403260,Travel,19,187.09,84.58,102.51,54.79,C-12527233,Sweden,App
2023-09-13,Aut-131015,Automotive,11,75.7,52.75,22.95,30.32,C-47521630,Italy,Web
2025-02-09,Boo-568713,Books,9,349.46,145.97,203.49,58.23,C-19678629,Denmark,Marketplace
